region_code,settlement_datetime,trading_date,rrp_aud_mwh,total_demand_mw,period_type
NSW1,2026-03-09 15:50:00,2026-03-09,105.39,7833.76,TRADE
NSW1,2026-03-09 15:55:00,2026-03-09,105.79,7943.94,TRADE
NSW1,2026-03-09 16:00:00,2026-03-09,105.79,8086.29,TRADE
NSW1,2026-03-09 16:05:00,2026-03-09,105.79,8141.61,TRADE
NSW1,2026-03-09 16:10:00,2026-03-09,96.0,8043.51,TRADE
NSW1,2026-03-09 16:15:00,2026-03-09,96.0,8129.06,TRADE
NSW1,2026-03-09 16:20:00,2026-03-09,98.88,8279.22,TRADE
NSW1,2026-03-09 16:25:00,2026-03-09,96.0,8319.5,TRADE
NSW1,2026-03-09 16:30:00,2026-03-09,96.0,8483.72,TRADE
NSW1,2026-03-09 16:35:00,2026-03-09,92.51,8373.63,TRADE
NSW1,2026-03-09 16:40:00,2026-03-09,96.0,8461.44,TRADE
NSW1,2026-03-09 16:45:00,2026-03-09,96.0,8577.81,TRADE
NSW1,2026-03-09 16:50:00,2026-03-09,96.0,8684.92,TRADE
NSW1,2026-03-09 16:55:00,2026-03-09,98.45,8671.85,TRADE
NSW1,2026-03-09 17:00:00,2026-03-09,105.79,8750.46,TRADE
NSW1,2026-03-09 17:05:00,2026-03-09,96.0,8831.21,TRADE
NSW1,2026-03-09 17:10:00,2026-03-09,92.49,8825.52,TRADE
NSW1,2026-03-09 17:15:00,2026-03-09,96.0,8879.74,TRADE
NSW1,2026-03-09 17:20:00,2026-03-09,93.81,8828.48,TRADE
NSW1,2026-03-09 17:25:00,2026-03-09,96.0,8875.39,TRADE
NSW1,2026-03-09 17:30:00,2026-03-09,96.0,8957.81,TRADE
NSW1,2026-03-09 17:35:00,2026-03-09,94.24,9008.01,TRADE
NSW1,2026-03-09 17:40:00,2026-03-09,96.0,9023.99,TRADE
NSW1,2026-03-09 17:45:00,2026-03-09,96.0,8977.19,TRADE
NSW1,2026-03-09 17:50:00,2026-03-09,93.01,9007.06,TRADE
NSW1,2026-03-09 17:55:00,2026-03-09,96.0,9118.38,TRADE
NSW1,2026-03-09 18:00:00,2026-03-09,91.71,9049.25,TRADE
NSW1,2026-03-09 18:05:00,2026-03-09,91.81,9159.03,TRADE
NSW1,2026-03-09 18:10:00,2026-03-09,86.0,9064.05,TRADE
NSW1,2026-03-09 18:15:00,2026-03-09,86.0,9052.78,TRADE
NSW1,2026-03-09 18:20:00,2026-03-09,88.59,9140.46,TRADE
NSW1,2026-03-09 18:25:00,2026-03-09,87.09,9042.85,TRADE
NSW1,2026-03-09 18:30:00,2026-03-09,86.64,9103.51,TRADE
NSW1,2026-03-09 18:35:00,2026-03-09,96.0,9100.58,TRADE
NSW1,2026-03-09 18:40:00,2026-03-09,96.0,9059.65,TRADE
NSW1,2026-03-09 18:45:00,2026-03-09,103.86,8896.44,TRADE
NSW1,2026-03-09 18:50:00,2026-03-09,96.0,8913.92,TRADE
NSW1,2026-03-09 18:55:00,2026-03-09,105.79,8857.38,TRADE
NSW1,2026-03-09 19:00:00,2026-03-09,103.16,8784.81,TRADE
NSW1,2026-03-09 19:05:00,2026-03-09,96.56,8757.71,TRADE
NSW1,2026-03-09 19:10:00,2026-03-09,105.79,8764.75,TRADE
NSW1,2026-03-09 19:15:00,2026-03-09,100.01,8749.24,TRADE
NSW1,2026-03-09 19:20:00,2026-03-09,107.0,8733.09,TRADE
NSW1,2026-03-09 19:25:00,2026-03-09,100.01,8679.28,TRADE
NSW1,2026-03-09 19:30:00,2026-03-09,104.89,8706.47,TRADE
NSW1,2026-03-09 19:35:00,2026-03-09,105.79,8671.63,TRADE
NSW1,2026-03-09 19:40:00,2026-03-09,89.24,8614.14,TRADE
NSW1,2026-03-09 19:45:00,2026-03-09,96.0,8613.24,TRADE
NSW1,2026-03-09 19:50:00,2026-03-09,100.01,8534.29,TRADE
NSW1,2026-03-09 19:55:00,2026-03-09,96.0,8510.31,TRADE
NSW1,2026-03-09 20:00:00,2026-03-09,100.01,8482.37,TRADE
NSW1,2026-03-09 20:05:00,2026-03-09,103.93,8439.65,TRADE
NSW1,2026-03-09 20:10:00,2026-03-09,100.01,8433.44,TRADE
NSW1,2026-03-09 20:15:00,2026-03-09,102.81,8365.55,TRADE
NSW1,2026-03-09 20:20:00,2026-03-09,86.36,8347.37,TRADE
NSW1,2026-03-09 20:25:00,2026-03-09,96.0,8422.77,TRADE
NSW1,2026-03-09 20:30:00,2026-03-09,86.0,8341.8,TRADE
NSW1,2026-03-09 20:35:00,2026-03-09,100.01,8231.21,TRADE
NSW1,2026-03-09 20:40:00,2026-03-09,104.13,8242.64,TRADE
NSW1,2026-03-09 20:45:00,2026-03-09,100.01,8184.2,TRADE
NSW1,2026-03-09 20:50:00,2026-03-09,100.01,8190.43,TRADE
NSW1,2026-03-09 20:55:00,2026-03-09,100.01,8161.44,TRADE
NSW1,2026-03-09 21:00:00,2026-03-09,100.01,8099.37,TRADE
NSW1,2026-03-09 21:05:00,2026-03-09,85.69,8072.82,TRADE
NSW1,2026-03-09 21:10:00,2026-03-09,98.97,8127.61,TRADE
NSW1,2026-03-09 21:15:00,2026-03-09,96.0,8129.65,TRADE
NSW1,2026-03-09 21:20:00,2026-03-09,89.59,8141.08,TRADE
NSW1,2026-03-09 21:25:00,2026-03-09,89.53,8101.77,TRADE
NSW1,2026-03-09 21:30:00,2026-03-09,96.0,8008.88,TRADE
NSW1,2026-03-09 21:35:00,2026-03-09,88.88,7998.19,TRADE
NSW1,2026-03-09 21:40:00,2026-03-09,105.79,8006.52,TRADE
NSW1,2026-03-09 21:45:00,2026-03-09,81.03,7931.94,TRADE
NSW1,2026-03-09 21:50:00,2026-03-09,90.79,7908.05,TRADE
NSW1,2026-03-09 21:55:00,2026-03-09,90.74,7829.76,TRADE
NSW1,2026-03-09 22:00:00,2026-03-09,90.52,7817.59,TRADE
NSW1,2026-03-09 22:05:00,2026-03-09,96.0,7737.84,TRADE
NSW1,2026-03-09 22:10:00,2026-03-09,104.89,7830.8,TRADE
NSW1,2026-03-09 22:15:00,2026-03-09,104.89,7834.5,TRADE
NSW1,2026-03-09 22:20:00,2026-03-09,99.35,7777.97,TRADE
NSW1,2026-03-09 22:25:00,2026-03-09,104.89,7729.58,TRADE
NSW1,2026-03-09 22:30:00,2026-03-09,95.87,7642.32,TRADE
NSW1,2026-03-09 22:35:00,2026-03-09,104.26,7594.8,TRADE
NSW1,2026-03-09 22:40:00,2026-03-09,103.59,7593.87,TRADE
NSW1,2026-03-09 22:45:00,2026-03-09,105.0,7561.99,TRADE
NSW1,2026-03-09 22:50:00,2026-03-09,99.77,7520.6,TRADE
NSW1,2026-03-09 22:55:00,2026-03-09,102.72,7476.91,TRADE
NSW1,2026-03-09 23:00:00,2026-03-09,99.92,7501.0,TRADE
NSW1,2026-03-09 23:05:00,2026-03-09,105.79,7472.19,TRADE
NSW1,2026-03-09 23:10:00,2026-03-09,105.0,7536.42,TRADE
NSW1,2026-03-09 23:15:00,2026-03-09,105.0,7474.15,TRADE
NSW1,2026-03-09 23:20:00,2026-03-09,100.33,7364.15,TRADE
NSW1,2026-03-09 23:25:00,2026-03-09,101.0,7361.08,TRADE
NSW1,2026-03-09 23:30:00,2026-03-09,101.74,7396.01,TRADE
NSW1,2026-03-09 23:35:00,2026-03-09,102.34,7279.59,TRADE
NSW1,2026-03-09 23:40:00,2026-03-09,104.89,7335.28,TRADE
NSW1,2026-03-09 23:45:00,2026-03-09,104.89,7294.81,TRADE
NSW1,2026-03-09 23:50:00,2026-03-09,100.77,7234.51,TRADE
NSW1,2026-03-09 23:55:00,2026-03-09,105.79,7281.4,TRADE
NSW1,2026-03-10 00:00:00,2026-03-10,99.5,7303.32,TRADE
NSW1,2026-03-10 00:05:00,2026-03-10,95.57,7211.14,TRADE
NSW1,2026-03-10 00:10:00,2026-03-10,95.27,7243.95,TRADE
NSW1,2026-03-10 00:15:00,2026-03-10,92.48,7098.81,TRADE
NSW1,2026-03-10 00:20:00,2026-03-10,93.11,7040.95,TRADE
NSW1,2026-03-10 00:25:00,2026-03-10,85.17,7061.94,TRADE
NSW1,2026-03-10 00:30:00,2026-03-10,84.79,7069.78,TRADE
NSW1,2026-03-10 00:35:00,2026-03-10,93.76,7002.85,TRADE
NSW1,2026-03-10 00:40:00,2026-03-10,87.19,6948.82,TRADE
NSW1,2026-03-10 00:45:00,2026-03-10,94.47,6985.86,TRADE
NSW1,2026-03-10 00:50:00,2026-03-10,88.09,6968.75,TRADE
NSW1,2026-03-10 00:55:00,2026-03-10,84.79,6925.65,TRADE
NSW1,2026-03-10 01:00:00,2026-03-10,84.58,6882.81,TRADE
NSW1,2026-03-10 01:05:00,2026-03-10,87.01,6742.43,TRADE
NSW1,2026-03-10 01:10:00,2026-03-10,88.51,6741.84,TRADE
NSW1,2026-03-10 01:15:00,2026-03-10,84.58,6764.79,TRADE
NSW1,2026-03-10 01:20:00,2026-03-10,84.59,6748.57,TRADE
NSW1,2026-03-10 01:25:00,2026-03-10,84.58,6701.66,TRADE
NSW1,2026-03-10 01:30:00,2026-03-10,81.0,6564.47,TRADE
NSW1,2026-03-10 01:35:00,2026-03-10,79.98,6570.8,TRADE
NSW1,2026-03-10 01:40:00,2026-03-10,84.58,6651.44,TRADE
NSW1,2026-03-10 01:45:00,2026-03-10,84.59,6654.02,TRADE
NSW1,2026-03-10 01:50:00,2026-03-10,84.58,6648.72,TRADE
NSW1,2026-03-10 01:55:00,2026-03-10,79.98,6577.39,TRADE
NSW1,2026-03-10 02:00:00,2026-03-10,79.98,6547.44,TRADE
NSW1,2026-03-10 02:05:00,2026-03-10,83.13,6601.77,TRADE
NSW1,2026-03-10 02:10:00,2026-03-10,84.59,6594.58,TRADE
NSW1,2026-03-10 02:15:00,2026-03-10,79.98,6503.18,TRADE
NSW1,2026-03-10 02:20:00,2026-03-10,81.63,6573.03,TRADE
NSW1,2026-03-10 02:25:00,2026-03-10,81.73,6554.63,TRADE
NSW1,2026-03-10 02:30:00,2026-03-10,79.98,6469.29,TRADE
NSW1,2026-03-10 02:35:00,2026-03-10,81.75,6558.91,TRADE
NSW1,2026-03-10 02:40:00,2026-03-10,79.98,6467.8,TRADE
NSW1,2026-03-10 02:45:00,2026-03-10,81.63,6539.56,TRADE
NSW1,2026-03-10 02:50:00,2026-03-10,79.98,6444.83,TRADE
NSW1,2026-03-10 02:55:00,2026-03-10,81.68,6497.1,TRADE
NSW1,2026-03-10 03:00:00,2026-03-10,79.98,6497.97,TRADE
NSW1,2026-03-10 03:05:00,2026-03-10,81.62,6520.83,TRADE
NSW1,2026-03-10 03:10:00,2026-03-10,81.66,6511.82,TRADE
NSW1,2026-03-10 03:15:00,2026-03-10,84.58,6509.85,TRADE
NSW1,2026-03-10 03:20:00,2026-03-10,79.98,6467.24,TRADE
NSW1,2026-03-10 03:25:00,2026-03-10,83.65,6479.25,TRADE
NSW1,2026-03-10 03:30:00,2026-03-10,82.74,6489.29,TRADE
NSW1,2026-03-10 03:35:00,2026-03-10,84.44,6566.2,TRADE
NSW1,2026-03-10 03:40:00,2026-03-10,83.95,6567.91,TRADE
NSW1,2026-03-10 03:45:00,2026-03-10,84.59,6494.79,TRADE
NSW1,2026-03-10 03:50:00,2026-03-10,83.12,6491.96,TRADE
NSW1,2026-03-10 03:55:00,2026-03-10,84.59,6525.45,TRADE
NSW1,2026-03-10 04:00:00,2026-03-10,92.34,6615.26,TRADE
NSW1,2026-03-10 04:05:00,2026-03-10,84.79,6673.05,TRADE
NSW1,2026-03-10 04:10:00,2026-03-10,105.79,6743.63,TRADE
NSW1,2026-03-10 04:15:00,2026-03-10,94.5,6751.09,TRADE
NSW1,2026-03-10 04:20:00,2026-03-10,89.58,6794.13,TRADE
NSW1,2026-03-10 04:25:00,2026-03-10,95.63,6852.66,TRADE
NSW1,2026-03-10 04:30:00,2026-03-10,104.89,6825.8,TRADE
NSW1,2026-03-10 04:35:00,2026-03-10,84.58,6783.74,TRADE
NSW1,2026-03-10 04:40:00,2026-03-10,86.23,6852.19,TRADE
NSW1,2026-03-10 04:45:00,2026-03-10,104.53,6917.57,TRADE
NSW1,2026-03-10 04:50:00,2026-03-10,84.84,6940.12,TRADE
NSW1,2026-03-10 04:55:00,2026-03-10,104.42,7062.74,TRADE
NSW1,2026-03-10 05:00:00,2026-03-10,104.89,7066.86,TRADE
NSW1,2026-03-10 05:05:00,2026-03-10,84.79,7054.85,TRADE
NSW1,2026-03-10 05:10:00,2026-03-10,96.94,7280.21,TRADE
NSW1,2026-03-10 05:15:00,2026-03-10,103.93,7321.52,TRADE
NSW1,2026-03-10 05:20:00,2026-03-10,100.79,7502.59,TRADE
NSW1,2026-03-10 05:25:00,2026-03-10,102.33,7536.23,TRADE
NSW1,2026-03-10 05:30:00,2026-03-10,105.0,7538.81,TRADE
NSW1,2026-03-10 05:35:00,2026-03-10,105.79,7561.35,TRADE
NSW1,2026-03-10 05:40:00,2026-03-10,112.31,7705.28,TRADE
NSW1,2026-03-10 05:45:00,2026-03-10,109.23,7801.92,TRADE
NSW1,2026-03-10 05:50:00,2026-03-10,117.88,7903.9,TRADE
NSW1,2026-03-10 05:55:00,2026-03-10,120.44,7887.77,TRADE
NSW1,2026-03-10 06:00:00,2026-03-10,121.09,7965.23,TRADE
NSW1,2026-03-10 06:05:00,2026-03-10,134.89,8049.67,TRADE
NSW1,2026-03-10 06:10:00,2026-03-10,144.32,8174.38,TRADE
NSW1,2026-03-10 06:15:00,2026-03-10,116.65,8132.43,TRADE
NSW1,2026-03-10 06:20:00,2026-03-10,118.09,8230.04,TRADE
NSW1,2026-03-10 06:25:00,2026-03-10,135.33,8311.85,TRADE
NSW1,2026-03-10 06:30:00,2026-03-10,107.77,8347.44,TRADE
NSW1,2026-03-10 06:35:00,2026-03-10,105.79,8281.84,TRADE
NSW1,2026-03-10 06:40:00,2026-03-10,100.9,8375.56,TRADE
NSW1,2026-03-10 06:45:00,2026-03-10,58.11,8336.99,TRADE
NSW1,2026-03-10 06:50:00,2026-03-10,58.01,8305.73,TRADE
NSW1,2026-03-10 06:55:00,2026-03-10,14.27,8299.21,TRADE
NSW1,2026-03-10 07:00:00,2026-03-10,0.8,8188.6,TRADE
NSW1,2026-03-10 07:05:00,2026-03-10,24.6,8182.06,TRADE
NSW1,2026-03-10 07:10:00,2026-03-10,37.89,8154.0,TRADE
NSW1,2026-03-10 07:15:00,2026-03-10,30.48,8116.94,TRADE
NSW1,2026-03-10 07:20:00,2026-03-10,37.89,8092.61,TRADE
NSW1,2026-03-10 07:25:00,2026-03-10,36.81,8081.65,TRADE
NSW1,2026-03-10 07:30:00,2026-03-10,27.1,8070.83,TRADE
NSW1,2026-03-10 07:35:00,2026-03-10,35.5,7999.58,TRADE
NSW1,2026-03-10 07:40:00,2026-03-10,24.13,7871.38,TRADE
NSW1,2026-03-10 07:45:00,2026-03-10,35.5,7778.88,TRADE
NSW1,2026-03-10 07:50:00,2026-03-10,36.06,7787.32,TRADE
NSW1,2026-03-10 07:55:00,2026-03-10,22.12,7620.67,TRADE
NSW1,2026-03-10 08:00:00,2026-03-10,22.01,7700.87,TRADE
NSW1,2026-03-10 08:05:00,2026-03-10,21.5,7569.1,TRADE
NSW1,2026-03-10 08:10:00,2026-03-10,12.9,7550.7,TRADE
NSW1,2026-03-10 08:15:00,2026-03-10,10.15,7634.37,TRADE
NSW1,2026-03-10 08:20:00,2026-03-10,21.41,7489.4,TRADE
NSW1,2026-03-10 08:25:00,2026-03-10,22.12,7531.58,TRADE
NSW1,2026-03-10 08:30:00,2026-03-10,0.78,7432.26,TRADE
NSW1,2026-03-10 08:35:00,2026-03-10,13.04,7379.71,TRADE
NSW1,2026-03-10 08:40:00,2026-03-10,10.34,7164.92,TRADE
NSW1,2026-03-10 08:45:00,2026-03-10,12.88,7097.45,TRADE
NSW1,2026-03-10 08:50:00,2026-03-10,22.12,7119.66,TRADE
NSW1,2026-03-10 08:55:00,2026-03-10,12.91,7076.09,TRADE
NSW1,2026-03-10 09:00:00,2026-03-10,0.75,6991.4,TRADE
NSW1,2026-03-10 09:05:00,2026-03-10,5.55,6940.54,TRADE
NSW1,2026-03-10 09:10:00,2026-03-10,12.66,6958.24,TRADE
NSW1,2026-03-10 09:15:00,2026-03-10,0.75,6889.46,TRADE
NSW1,2026-03-10 09:20:00,2026-03-10,24.04,6983.13,TRADE
NSW1,2026-03-10 09:25:00,2026-03-10,5.55,6868.89,TRADE
NSW1,2026-03-10 09:30:00,2026-03-10,0.75,6850.51,TRADE
NSW1,2026-03-10 09:35:00,2026-03-10,21.11,6862.21,TRADE
NSW1,2026-03-10 09:40:00,2026-03-10,21.94,7027.64,TRADE
NSW1,2026-03-10 09:45:00,2026-03-10,5.58,6953.4,TRADE
NSW1,2026-03-10 09:50:00,2026-03-10,40.54,7110.41,TRADE
NSW1,2026-03-10 09:55:00,2026-03-10,22.12,7013.29,TRADE
NSW1,2026-03-10 10:00:00,2026-03-10,23.73,7093.76,TRADE
NSW1,2026-03-10 10:05:00,2026-03-10,22.12,7085.58,TRADE
NSW1,2026-03-10 10:10:00,2026-03-10,22.48,7196.35,TRADE
NSW1,2026-03-10 10:15:00,2026-03-10,22.12,7032.97,TRADE
NSW1,2026-03-10 10:20:00,2026-03-10,22.12,6976.34,TRADE
NSW1,2026-03-10 10:25:00,2026-03-10,24.58,6933.63,TRADE
NSW1,2026-03-10 10:30:00,2026-03-10,22.12,6907.82,TRADE
NSW1,2026-03-10 10:35:00,2026-03-10,22.12,6935.63,TRADE
NSW1,2026-03-10 10:40:00,2026-03-10,24.72,6947.25,TRADE
NSW1,2026-03-10 10:45:00,2026-03-10,22.12,6868.79,TRADE
NSW1,2026-03-10 10:50:00,2026-03-10,34.01,6899.06,TRADE
NSW1,2026-03-10 10:55:00,2026-03-10,37.95,6925.47,TRADE
NSW1,2026-03-10 11:00:00,2026-03-10,24.05,6777.92,TRADE
NSW1,2026-03-10 11:05:00,2026-03-10,23.82,6851.77,TRADE
NSW1,2026-03-10 11:10:00,2026-03-10,24.67,6837.36,TRADE
NSW1,2026-03-10 11:15:00,2026-03-10,24.32,6825.4,TRADE
NSW1,2026-03-10 11:20:00,2026-03-10,34.01,6775.75,TRADE
NSW1,2026-03-10 11:25:00,2026-03-10,35.92,6749.0,TRADE
NSW1,2026-03-10 11:30:00,2026-03-10,38.39,6747.59,TRADE
NSW1,2026-03-10 11:35:00,2026-03-10,23.73,6692.21,TRADE
NSW1,2026-03-10 11:40:00,2026-03-10,34.01,6873.32,TRADE
NSW1,2026-03-10 11:45:00,2026-03-10,39.51,6882.71,TRADE
NSW1,2026-03-10 11:50:00,2026-03-10,37.95,6878.68,TRADE
NSW1,2026-03-10 11:55:00,2026-03-10,37.95,6986.68,TRADE
NSW1,2026-03-10 12:00:00,2026-03-10,40.32,6974.53,TRADE
NSW1,2026-03-10 12:05:00,2026-03-10,37.95,6965.05,TRADE
NSW1,2026-03-10 12:10:00,2026-03-10,37.95,7026.96,TRADE
NSW1,2026-03-10 12:15:00,2026-03-10,37.95,6920.86,TRADE
NSW1,2026-03-10 12:20:00,2026-03-10,37.95,6867.51,TRADE
NSW1,2026-03-10 12:25:00,2026-03-10,41.05,7039.34,TRADE
NSW1,2026-03-10 12:30:00,2026-03-10,47.78,6936.95,TRADE
NSW1,2026-03-10 12:35:00,2026-03-10,39.57,6994.17,TRADE
NSW1,2026-03-10 12:40:00,2026-03-10,39.23,7005.2,TRADE
NSW1,2026-03-10 12:45:00,2026-03-10,56.67,7016.36,TRADE
NSW1,2026-03-10 12:50:00,2026-03-10,47.7,6950.78,TRADE
NSW1,2026-03-10 12:55:00,2026-03-10,46.0,7053.74,TRADE
NSW1,2026-03-10 13:00:00,2026-03-10,38.53,6986.62,TRADE
NSW1,2026-03-10 13:05:00,2026-03-10,40.3,7034.21,TRADE
NSW1,2026-03-10 13:10:00,2026-03-10,38.77,7027.07,TRADE
NSW1,2026-03-10 13:15:00,2026-03-10,37.95,6949.09,TRADE
NSW1,2026-03-10 13:20:00,2026-03-10,47.29,7115.87,TRADE
NSW1,2026-03-10 13:25:00,2026-03-10,39.3,7099.01,TRADE
NSW1,2026-03-10 13:30:00,2026-03-10,40.88,7080.87,TRADE
NSW1,2026-03-10 13:35:00,2026-03-10,39.24,6944.57,TRADE
NSW1,2026-03-10 13:40:00,2026-03-10,39.12,7021.23,TRADE
NSW1,2026-03-10 13:45:00,2026-03-10,38.09,6980.42,TRADE
NSW1,2026-03-10 13:50:00,2026-03-10,37.95,7041.99,TRADE
NSW1,2026-03-10 13:55:00,2026-03-10,37.95,7027.27,TRADE
NSW1,2026-03-10 14:00:00,2026-03-10,37.95,7087.04,TRADE
NSW1,2026-03-10 14:05:00,2026-03-10,43.48,6911.32,TRADE
NSW1,2026-03-10 14:10:00,2026-03-10,38.69,6935.06,TRADE
NSW1,2026-03-10 14:15:00,2026-03-10,37.95,6990.08,TRADE
NSW1,2026-03-10 14:20:00,2026-03-10,39.55,7001.96,TRADE
NSW1,2026-03-10 14:25:00,2026-03-10,40.42,7016.51,TRADE
NSW1,2026-03-10 14:30:00,2026-03-10,49.47,7065.2,TRADE
NSW1,2026-03-10 14:35:00,2026-03-10,38.97,7000.2,TRADE
NSW1,2026-03-10 14:40:00,2026-03-10,42.77,7076.06,TRADE
NSW1,2026-03-10 14:45:00,2026-03-10,42.49,7015.25,TRADE
NSW1,2026-03-10 14:50:00,2026-03-10,39.8,7040.35,TRADE
NSW1,2026-03-10 14:55:00,2026-03-10,45.53,7126.4,TRADE
NSW1,2026-03-10 15:00:00,2026-03-10,37.89,7196.88,TRADE
NSW1,2026-03-10 15:05:00,2026-03-10,41.48,7268.84,TRADE
NSW1,2026-03-10 15:10:00,2026-03-10,52.85,7508.23,TRADE
NSW1,2026-03-10 15:15:00,2026-03-10,54.75,7524.04,TRADE
NSW1,2026-03-10 15:20:00,2026-03-10,56.42,7648.5,TRADE
NSW1,2026-03-10 15:25:00,2026-03-10,55.92,7689.57,TRADE
NSW1,2026-03-10 15:30:00,2026-03-10,56.86,7837.35,TRADE
NSW1,2026-03-10 15:35:00,2026-03-10,59.25,7873.04,TRADE
NSW1,2026-03-10 15:40:00,2026-03-10,56.45,7788.59,TRADE
NSW1,2026-03-10 15:45:00,2026-03-10,56.78,7960.86,TRADE
NSW1,2026-03-10 15:50:00,2026-03-10,57.06,8021.41,TRADE
NSW1,2026-03-10 15:55:00,2026-03-10,60.9,8148.28,TRADE
NSW1,2026-03-10 16:00:00,2026-03-10,60.9,8223.24,TRADE
NSW1,2026-03-10 16:05:00,2026-03-10,60.9,8306.38,TRADE
NSW1,2026-03-10 16:10:00,2026-03-10,57.06,8402.45,TRADE
NSW1,2026-03-10 16:15:00,2026-03-10,58.52,8477.33,TRADE
NSW1,2026-03-10 16:20:00,2026-03-10,57.06,8516.58,TRADE
NSW1,2026-03-10 16:25:00,2026-03-10,57.6,8662.03,TRADE
NSW1,2026-03-10 16:30:00,2026-03-10,57.15,8723.34,TRADE
NSW1,2026-03-10 16:35:00,2026-03-10,53.1,8747.9,TRADE
NSW1,2026-03-10 16:40:00,2026-03-10,56.98,8789.75,TRADE
NSW1,2026-03-10 16:45:00,2026-03-10,57.06,8967.37,TRADE
NSW1,2026-03-10 16:50:00,2026-03-10,64.89,9076.57,TRADE
NSW1,2026-03-10 16:55:00,2026-03-10,80.16,9114.69,TRADE
NSW1,2026-03-10 17:00:00,2026-03-10,86.0,9217.64,TRADE
NSW1,2026-03-10 17:05:00,2026-03-10,77.28,9265.17,TRADE
NSW1,2026-03-10 17:10:00,2026-03-10,76.21,9253.79,TRADE
NSW1,2026-03-10 17:15:00,2026-03-10,86.0,9342.12,TRADE
NSW1,2026-03-10 17:20:00,2026-03-10,96.99,9396.75,TRADE
NSW1,2026-03-10 17:25:00,2026-03-10,98.28,9392.69,TRADE
NSW1,2026-03-10 17:30:00,2026-03-10,102.43,9562.67,TRADE
NSW1,2026-03-10 17:35:00,2026-03-10,99.0,9535.92,TRADE
NSW1,2026-03-10 17:40:00,2026-03-10,99.0,9495.81,TRADE
NSW1,2026-03-10 17:45:00,2026-03-10,99.0,9580.1,TRADE
NSW1,2026-03-10 17:50:00,2026-03-10,99.0,9670.95,TRADE
NSW1,2026-03-10 17:55:00,2026-03-10,103.9,9687.96,TRADE
NSW1,2026-03-10 18:00:00,2026-03-10,105.79,9609.17,TRADE
NSW1,2026-03-10 18:05:00,2026-03-10,105.42,9655.65,TRADE
NSW1,2026-03-10 18:10:00,2026-03-10,103.9,9530.98,TRADE
NSW1,2026-03-10 18:15:00,2026-03-10,103.9,9503.45,TRADE
NSW1,2026-03-10 18:20:00,2026-03-10,103.9,9434.73,TRADE
NSW1,2026-03-10 18:25:00,2026-03-10,104.89,9546.42,TRADE
NSW1,2026-03-10 18:30:00,2026-03-10,104.21,9526.6,TRADE
NSW1,2026-03-10 18:35:00,2026-03-10,103.9,9435.93,TRADE
NSW1,2026-03-10 18:40:00,2026-03-10,100.01,9455.81,TRADE
NSW1,2026-03-10 18:45:00,2026-03-10,100.01,9409.39,TRADE
NSW1,2026-03-10 18:50:00,2026-03-10,103.9,9499.78,TRADE
NSW1,2026-03-10 18:55:00,2026-03-10,99.0,9445.52,TRADE
NSW1,2026-03-10 19:00:00,2026-03-10,99.98,9485.64,TRADE
NSW1,2026-03-10 19:05:00,2026-03-10,103.9,9452.9,TRADE
NSW1,2026-03-10 19:10:00,2026-03-10,99.0,9366.53,TRADE
NSW1,2026-03-10 19:15:00,2026-03-10,99.0,9399.43,TRADE
NSW1,2026-03-10 19:20:00,2026-03-10,99.0,9372.58,TRADE
NSW1,2026-03-10 19:25:00,2026-03-10,88.89,9353.53,TRADE
NSW1,2026-03-10 19:30:00,2026-03-10,86.0,9266.87,TRADE
NSW1,2026-03-10 19:35:00,2026-03-10,91.92,9242.92,TRADE
NSW1,2026-03-10 19:40:00,2026-03-10,86.49,9189.03,TRADE
NSW1,2026-03-10 19:45:00,2026-03-10,84.79,9120.09,TRADE
NSW1,2026-03-10 19:50:00,2026-03-10,84.79,9041.42,TRADE
NSW1,2026-03-10 19:55:00,2026-03-10,81.63,8985.24,TRADE
NSW1,2026-03-10 20:00:00,2026-03-10,83.27,9019.8,TRADE
NSW1,2026-03-10 20:05:00,2026-03-10,83.05,8932.35,TRADE
NSW1,2026-03-10 20:10:00,2026-03-10,81.93,8884.83,TRADE
NSW1,2026-03-10 20:15:00,2026-03-10,77.18,8783.29,TRADE
NSW1,2026-03-10 20:20:00,2026-03-10,77.9,8790.9,TRADE
NSW1,2026-03-10 20:25:00,2026-03-10,56.57,8620.63,TRADE
NSW1,2026-03-10 20:30:00,2026-03-10,64.89,8548.19,TRADE
NSW1,2026-03-10 20:35:00,2026-03-10,78.0,8664.66,TRADE
NSW1,2026-03-10 20:40:00,2026-03-10,79.14,8651.88,TRADE
NSW1,2026-03-10 20:45:00,2026-03-10,67.4,8515.19,TRADE
NSW1,2026-03-10 20:50:00,2026-03-10,64.89,8429.58,TRADE
NSW1,2026-03-10 20:55:00,2026-03-10,66.44,8386.83,TRADE
NSW1,2026-03-10 21:00:00,2026-03-10,64.16,8361.32,TRADE
NSW1,2026-03-10 21:05:00,2026-03-10,64.89,8324.1,TRADE
NSW1,2026-03-10 21:10:00,2026-03-10,64.62,8302.27,TRADE
NSW1,2026-03-10 21:15:00,2026-03-10,64.89,8254.16,TRADE
NSW1,2026-03-10 21:20:00,2026-03-10,65.27,8277.73,TRADE
NSW1,2026-03-10 21:25:00,2026-03-10,66.77,8255.08,TRADE
NSW1,2026-03-10 21:30:00,2026-03-10,67.75,8245.2,TRADE
